,symbol,marketCapPredNN,marketCap,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
229,HAS,42814423000.0,39978168320.0,-0.39883267558935187,-0.8581635811222853,-0.8870006353307858,-0.15119703505804868,0.8894229195543163,-0.8691619933667937,0.2365565792851494,-0.08213072991407132,1.239546201697451,-0.29944140501880917,-0.30071105360917244,-0.30071105360917244,-0.3208358413323809,-0.3414928820823911,-0.3414928820823911,-0.12580807073103242,-0.1327457554541313,-0.1575392739252948,-0.06105779152622774,-0.18428772946070202,-0.12056855967717839,-0.05401853655012078,-0.113630191274724,-0.11475671007954784,-0.22017503031070818,-0.44703029794001675,-0.16680563869082254,0.30755936890058744,-0.27764775625375515,-0.2832467987122933,-0.43300336615415785,-0.3776012816695338,0.09124416446883368,0.10009350662710094,-0.48171258054763116,0.8276541300000775,0.08103384356559348,-0.15070136952908483,-0.28212107199655206,-0.054903961698525544,-0.1630303531874713,-0.08122885239958504,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.19111578177575506,-0.15008689573774955,-0.043711932876690396,-0.05707724024814942,-0.022584945461111644,-0.03951054770317778,-0.20243482085180914,0.38054230297733543,0.9989852863951886,-0.30795493911096666,-0.12906259322777447,-0.062580547242634,-0.06578722956672446,-0.09160890814348968,-0.1057858265813855,-0.12887214523144347,0.3497206748530487,-0.13678806442814245,-0.11762548728362356,-0.030158794762265243,-0.2078804455098781,0.07426690586606184,-0.053212378006779,-0.3322223232547211,-0.1383826391753955,-0.23713404020830725,0.8495288443627921,-0.030850031101387468,-0.17407949606606582,-0.2109422172186804,-0.05254423789214708,-0.18898112701163186,-0.11863547312561246,1.2359626216025876,1.4900403060718006,1.0262774934253143
230,HCA,20562985000.0,19878645760.0,0.02272078181721685,0.20163379571980833,-0.8870006353307858,-0.15119703505804868,-0.1544327673030888,-0.5192800944945654,0.1570258506383372,-0.003667826366112567,0.4301959450830089,-0.8244847491768628,1.1685190822403493,1.1685190822403493,0.719579150122513,0.9238870059109212,0.9238870059109212,-0.46730835014232563,-0.47260750855385114,0.4650407825490166,0.12905688987859484,-0.5366052487485378,-0.516997766501647,-0.8135956089308763,-0.47305509039872623,-0.5193777576671974,-0.6469155014210607,0.5709602415352606,-0.2441409847387545,-0.6936225896304549,0.4687189035160069,0.5004670592824676,1.4034693820516624,1.1184784008616344,0.09124416446883368,0.10009350662710094,0.045853400354750835,-0.3514946209505215,0.011373106666493464,-0.03555469436793856,0.07446550995028826,-0.054903961698525544,-0.331077336172059,-0.09196232014632139,-0.6615228185924188,-0.6615037876758877,-3.69978986209906,-0.1361104393594339,-0.29398352668900346,-0.2929446269286893,-0.3497620081530574,-0.043712197393652175,-0.8360436289402695,-0.2540379640636232,-0.09167531362179958,0.9989852863951886,-0.6177742346364542,-0.4711364854462874,-0.522535301788509,-0.44169428280883516,-0.48519772718264814,-0.48472465640159623,0.6798596215595321,-0.06262068477805423,-0.1422507767674845,-0.15911096029348396,-0.09712740940471716,-0.14869399971451241,-0.25199537790064347,-0.3191803820886202,-0.04234523804386606,-0.1656105952941148,-0.3086928291486349,-0.7495163295955747,-0.17585588933428123,-0.10489259102999457,-0.2243372369638553,-0.13301783411123302,-0.13956357091115237,0.1525488473128529,-0.4079350295449569,-0.4713520071106278,-0.8725636861093884
231,PEAK,41272950000.0,36542341120.0,0.7337418582084454,-0.5048977888415874,0.8694574314347341,-0.15119703505804868,0.8894229195543163,0.5303656021221195,0.21269736069110576,-0.09880194048202656,0.401915434166652,0.11340423397662557,-0.2959711964304546,-0.2959711964304546,-0.3204354388346455,-0.32554053274007994,-0.32554053274007994,-0.11150579520671094,-0.10774809912285299,-0.18866827674901035,-0.25117247293105033,-0.10312534326066133,-0.14168082915488275,1.4378411459009406,-0.09663392675402378,-0.1080004686797511,-0.5995875378968071,-0.8325898721717798,-0.1692294101124676,1.1996626166231543,-0.2936560887979382,-0.3168718498033124,-0.4287466652583884,-0.42638286766477423,-0.0894637905279857,-0.11916516536496019,-0.357286653393855,-0.17288863286492195,1.0453680792217288,-0.32342138227080447,-0.43943868167898165,-0.054903961698525544,-0.6436739082264616,0.0758692173597952,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.13798136937359448,-0.24560767566204633,-0.1288980651922636,-0.15159002988410927,-0.04868331549542641,1.871862782681313,0.08495538474079138,0.12650217064422417,0.9989852863951886,-0.5885459992095213,-0.1055647435881778,-0.14959901431888062,-0.0567654602889138,-0.10934516578481938,-0.10980284597877289,0.1407051103655484,-0.06262068477805423,-0.14827892775247772,-0.14289019869469186,-0.3086117016971992,-0.20250126565495102,-0.1961238240209328,-0.3505492558448223,-0.4500748793745469,0.027734782145461,-0.347757143239567,0.4115966792189482,0.15507220246109557,-0.39434015604184025,-0.16864395731614237,-0.31439710133169646,-0.11957020851935529,1.174133616087894,1.3259509705929369,2.022462926956063,2.6330796861462655
232,HSIC,18905682000.0,19485161472.0,-0.36053972875253276,0.5548995880005062,0.8694574314347341,0.5548091998691913,0.5414710239351812,0.8802475009943478,-0.17866451823222956,-0.11948804277660134,-0.12545002067266559,0.023780596825257815,-0.3083174358863146,-0.3083174358863146,-0.35311977349077034,-0.34606821830585294,-0.34606821830585294,-0.2775430229152579,-0.2774721392728087,-0.1575392739252948,-0.18780091246277614,-0.32154962886707966,-0.32156400592363193,0.2852490663902451,-0.27347854236333363,-0.3133479025236722,-0.8362273555180747,-1.0442608431844256,-0.29559519384122435,0.3533323426869114,-0.30567065371921925,-0.33119609098097474,-0.35437192863747863,-0.25704180734573717,0.09124416446883368,0.10009350662710094,-0.07359553948324528,-0.3130793665298758,1.1880662531819506,0.3465229095758654,-0.1457791436051131,-0.054903961698525544,-0.2391938009406686,-0.08460054589839966,-1.2928647185528652,-1.2927614696531606,0.21003058450479176,-0.32245506876982793,-0.30666218691091396,-0.1951070888236745,-0.2652667031328905,-0.035125720672405755,0.12754970468564533,-0.035477470262448296,0.24579209152979878,0.9989852863951886,-0.18818087466552852,-0.2814561250475664,-0.3236359484713739,-0.22817907656731629,-0.28318202178686563,-0.281195673600635,0.1407051103655484,-0.6124091642861914,-0.1319070833410896,-0.09039882224392438,-0.39776994540091926,-0.30619776530554055,0.7802488243337634,0.8691659949947382,-0.4491964121427458,-0.1732834046574915,-0.3399482772817557,-0.11291596829277906,-0.11585791863963789,-0.3698168618278805,-0.26642940945980714,-0.39119652426051915,-0.32478509797478167,-1.3593966104742075,0.8599389779701481,0.44658005909007176,0.22735687492898113
233,HSY,296981270000.0,296540143616.0,3.00785785152452,-0.5048977888415874,0.16687420472852618,-0.8572032699852886,-1.5462403497796289,-1.5689257911112502,0.2241851326067564,-0.0450870836043176,-0.30512097872464927,0.054151825917719436,-0.02834577638260578,-0.02834577638260578,-0.0744487171748272,0.11153755396951562,0.11153755396951562,0.35743638211984596,0.34888757575134893,-0.1264102711015792,-0.25117247293105033,0.5980062829610516,0.39611480592855214,-0.4869453899975067,0.3467470933099942,0.44827028263547575,2.3110822188447835,0.32952909247400214,1.206282352573974,-0.1693086637504524,0.26018032191696283,0.2760094490848431,0.22611246921951153,0.1501922005941394,-0.0894637905279857,-0.11916516536496019,-0.4767355434614801,-0.3940257954876649,-0.9204469996757916,0.49307322341732435,-0.5338292474884394,-0.054903961698525544,-0.5578076313599298,2.156247505092389,0.8741736948248834,0.8739878711877495,2.0997771336966533,-0.15930997153502513,1.6620998437195154,0.3720976040696226,0.2020707313343213,0.06440962131993762,-0.5424766816127343,-0.0856769671455533,-0.08948210058277714,0.9989852863951886,1.3015465583987982,0.3552790147427702,0.25978557964611293,0.1871230358545676,0.250655110710516,0.2638870784955184,-0.12887214523144347,1.9990861133774604,-0.1448383773492781,-0.1586222952633045,1.7160234210722802,0.41180473544583424,-0.34580440663694767,-0.1773530273398341,1.9914441446937632,8.937416060410857,0.3438046192340131,2.245235539673566,0.08574228317184501,1.7454508914921778,0.9938244462299177,0.9961219187761307,-0.154652901018169,-0.4566871602475351,-0.4060675071141294,-0.452227272978791,-0.36230339217486784
234,HES,114898890000.0,128974913536.0,0.2875545430641521,-0.5048977888415874,-0.8870006353307858,1.6138185522600512,-0.5023846629222238,0.8802475009943478,0.20651163735190925,-0.037606207992693166,0.10994983183239865,0.01804429707579659,-0.2575252988988203,-0.2575252988988203,-0.21873952239796865,-0.26169402969296995,-0.26169402969296995,0.06166770303372198,0.057248251886435474,-0.18866827674901035,-0.25117247293105033,0.15837294808224792,0.0466693914673102,-0.03863472170618111,0.058192301536041616,0.09841794051394512,0.7492594225444177,-0.012128557565255169,0.2726885551244002,0.08384763256148754,-0.01716920605484326,0.0009909373494203723,-0.36115342227370373,-0.2885972974732081,0.09124416446883368,0.10009350662710094,-0.7703807315443919,-0.3891615262590767,-0.5357817456176412,-0.443801997212003,-0.7400901135165137,-0.054903961698525544,-0.1808564810933648,-0.07372002491398146,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.04181556664574051,0.24393631357197226,0.003941695596872877,-0.004812103122272937,-0.027556063562885886,-0.09842798022503767,0.018422548759980593,0.10864797534816313,0.9989852863951886,0.2688155733138402,0.06020082180345052,0.0865939677452174,0.07254656602637229,0.0612351087686671,0.05891196871149763,-0.12887214523144347,0.7620620344841517,-0.0875278163154791,-0.08840040107572787,0.1900714174734842,-0.04006221855246109,-0.12542216633364467,-0.18269241010684723,0.06400362405832603,-0.13234031854874473,-0.1543790461422885,0.08808731522220382,-0.038733702683917924,-0.013598374557799196,0.20933331177159262,-0.07799466548973562,-0.030920394140632516,-0.08520178978388385,-0.4172292109448897,-0.09470951085213,-0.002102352080538668
235,HPE,19259250000.0,21025124352.0,-0.2665813160666636,1.6146969648425997,-0.18441740862457778,-0.8572032699852886,0.5414710239351812,0.5303656021221195,0.2630668221674201,-0.026533889402875283,-2.115135141325676,0.110741784655281,-0.19352726079717342,-0.19352726079717342,-0.2638296216215047,-0.26874410848740093,-0.26874410848740093,-0.3998111246949042,-0.4043810446425963,-0.1264102711015792,-0.06105779152622774,-0.4203638234659117,-0.4217020180334771,-0.5419043684141809,-0.39906070027222984,-0.4187268720677872,-0.4201356762006793,0.3176710789814983,-0.27680511297082483,-0.36036370630149356,-0.2732077095625121,-0.09343979553529953,0.09795650416416732,0.09830142367244606,0.09124416446883368,0.10009350662710094,-0.06364146531094307,5.478394411938509,-3.3866100989855306,1.9376406027117068,0.4520277731881191,-0.054903961698525544,-0.35359692560254213,-0.08709997898827793,-0.6785861131859443,-0.6785648061077059,-3.8301172103191883,-0.1615550875520178,-0.2789494697772054,-0.24529099845512603,-0.361957206815762,0.018200818964808855,-0.6161872357201692,-0.015162879759676803,-0.661760276866175,0.9989852863951886,-0.4667616849306348,-0.4022511543735536,-0.450682910402694,-0.3785418978641606,-0.4142796105135985,-0.41241830724862316,2.8364776663354645,-1.4370918835483972,-0.1509951321598561,-0.1594829291970534,-0.38183541349941624,-0.299149519787658,-0.06541197883321473,0.1740451010142171,-0.31519298706679666,-0.18019924924169803,-0.3079733942811206,-0.15620626336501017,-0.12503870872702325,-0.418812735997844,-0.3125237443110297,-0.39156842488355925,-0.16521543209308065,-0.3898197935640778,-1.1172895379799999,-0.7364911701176485,-0.7388104336764035
236,HLT,9549469000.0,11934624768.0,-0.40932527406484187,1.2614311725619018,0.5181658180816302,-0.15119703505804868,1.2373748151734514,0.8802475009943478,0.16939729731673023,-0.060676152249948274,0.6165215581738247,-0.0516376266743517,-0.10087378217853708,-0.10087378217853708,0.20785676181286855,0.32235861632830476,0.32235861632830476,-0.46278871213879785,-0.4684412324986381,0.49616978537273215,1.0796302969027078,-0.5248822920256764,-0.5059297353206749,-0.38533389525754724,-0.4684312943611539,-0.5112083157663869,-0.6705794831831875,0.19503277947056216,-0.31084617662435365,0.14146528287197668,0.033730318140683696,0.037103917734020775,1.292711813871755,1.4234745898561887,0.09124416446883368,0.10009350662710094,0.9267889148331153,-0.26580864761615913,1.7439385144805164,0.896086586481337,1.0428427962176878,-0.054903961698525544,-0.41813202156565027,-0.08990952607599069,0.37933815161264156,0.37921833666502197,0.14486691039472757,0.42404600688024463,-0.30038440369423985,-0.2731240911918975,-0.4033337737070808,-0.051620794373747565,-0.3065518977048541,-0.14447698789729396,-0.5744172891483001,0.9989852863951886,-0.6177742346364542,-0.46684790452347125,-0.5150765760391165,-0.4326725135310245,-0.4765314525840015,-0.47669061760682147,-0.3984494008284341,-0.20006780465508853,-0.15151822033264897,-0.16194813487168996,-0.3788288216041159,-0.27639184210472134,0.6933375182986581,0.4810596101174717,-0.43044618928340384,-0.16369741705578722,-0.3848180310674907,-0.3965480340633133,-0.13302906832482728,-0.44595238989754976,-0.13596848067876702,-0.3460309302450119,0.4360943726715326,0.7766442696917868,-0.47742423627342506,0.2766012251885218,-0.22487751407178264
237,HOLX,24445300000.0,17978159104.0,-0.25650611862792144,-1.564695165683681,1.2207490447878382,1.6138185522600512,-0.5023846629222238,1.230129399866576,0.20032591401271274,-0.10313049562478824,0.509219678169357,0.12752946930407283,-0.17575373070719605,-0.17575373070719605,-0.17072676135294446,-0.28779787407129725,-0.28779787407129725,-0.38550884917058276,-0.38712497927916073,-0.18866827674901035,-0.06105779152622774,-0.4560267646074902,-0.4382763947269828,-0.18820864639712176,-0.3895703128986685,-0.43757343433680834,-0.7888993919938212,-0.907325484753067,-0.2865547124153719,-0.3414924201370825,-0.2005326953725237,-0.1990442590427705,-0.4338440682748427,-0.3838630467582763,0.09124416446883368,0.10009350662710094,-0.6608859654194398,-0.3178189109064489,0.5920624963304653,-0.8625171796161717,-0.5687887337864914,-0.054903961698525544,-0.4278198075330725,-0.08139584397255846,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.07885998092612005,-0.33977441603415603,-0.27185895061295334,-0.3523752650093513,-0.04088769847218954,-0.17928004130481937,0.005534523378197186,0.9931759786411896,0.9989852863951886,-0.6957161957749416,-0.3872709029556612,-0.43551683471226244,-0.3574911028826024,-0.3959781610506179,-0.39367221672748204,-1.2071811676194097,-0.4749620444091571,-0.15176739668496983,-0.15825032635973513,-0.398736170213343,-0.2868419469675841,-0.12300796338822509,0.12465581041934566,-0.41886204674235267,-0.13620083892251286,-0.34967064014413635,-0.0724997871726266,-0.12402236500257491,-0.4431301799269807,-0.2935128650905345,-0.41431700397538057,-0.08109241674646286,0.48317082702550246,-0.648020238791814,-0.16518147199235672,-0.18631609770789945
238,HD,25954730000.0,30840766464.0,0.006888328699193542,-1.564695165683681,-1.5895838620369938,-1.2102063874489086,-0.8503365585413588,-1.5689257911112502,0.23567290452240705,-0.05721017150157752,-0.10049565527660566,-0.7142548929218533,0.1630961487655003,0.1630961487655003,0.15844950232528737,0.13470077337700792,0.13470077337700792,-0.4199413544869325,-0.4253010690900491,0.5584277910201633,-0.06105779152622774,-0.48189811737518445,-0.45186240300162617,-0.8566227400752572,-0.4292996971085243,-0.4722315087440547,-0.43709486313020346,0.5724891803550007,-0.196443632796316,-0.5973254946283715,0.15135066200342004,0.2543388101149769,0.7319157489989244,0.6966755940300098,0.09124416446883368,0.10009350662710094,-0.0785725765693963,-0.3805555102227874,-0.27433801040106504,0.278481692435188,-0.1457791436051131,-0.054903961698525544,-0.6201464280198646,-0.0833026034914209,-0.6615228185924188,-0.6615037876758877,-3.69978986209906,-0.3340548348576236,-0.07881558428221119,-0.2128190569288927,-0.28704384360200574,0.006789843322099799,-0.9278630042990121,-0.22496972463817505,-0.6175290559307494,0.9989852863951886,-0.4784529791014079,-0.4236047135517421,-0.4802691892086179,-0.41162171854946633,-0.45115164840225047,-0.4499104882909055,1.4885913883505064,-0.4749620444091571,-0.1399602716806614,-0.15462545292691152,-0.04481859567020127,-0.1626583076880011,-0.3061425011050543,-0.3719067869128749,0.4473904779956383,-0.11418425706701613,-0.12706550155408972,0.19873793611170662,-0.07229321510037943,0.01607759089030553,-0.12837155593433455,-0.22711279822434585,-0.3202582989426767,-0.9990558011244659,-1.0071056711304185,-0.9065859118500215,-0.8920280865387141
239,HON,61148635000.0,62047686656.0,0.07237711205101721,-1.564695165683681,0.16687420472852618,0.20180608240557132,-0.1544327673030888,-1.2190438922390219,0.24981170072628475,-0.09883330682364078,-0.7958870128495107,-0.2440032441015782,-0.35391454115887333,-0.35391454115887333,-0.3979545865064306,-0.41108045806590177,-0.41108045806590177,0.9607485866697058,0.9682444012358932,-0.18866827674901035,0.06568532941032065,1.290559040469866,1.0160629024527525,-0.8212353664285945,1.004408320936254,1.147760264557864,0.44478285720505367,-0.7236294587498585,-0.172855692024213,-0.6708699751059877,-0.3940592957076589,-0.4275805249044447,-0.6159858294798798,-0.5516012883437758,0.09124416446883368,0.10009350662710094,-0.561345124155677,-0.3835489079183979,0.8911242075008,-0.6950311066545042,-0.5932603095201106,-0.054903961698525544,1.4326412631516363,-0.08439778376364304,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.0032744083540324933,-0.01591465044890504,0.7191678362266362,0.9542531631375598,-0.043260277566218155,-0.9796389298485253,-0.17974679201140228,0.528196999605281,0.9989852863951886,0.12754576875033174,0.9621429971332142,1.0189346864192885,1.2243257771601996,1.1038525363369085,1.1140490637585863,-1.2071811676194097,0.48716779473008304,0.11782225708813257,1.5056759819249934,-0.08863137776230812,-0.16483155506234587,-0.013334172439163463,-0.137641368010174,1.0243290654243093,-0.160836358142658,3.3729401642237113,-0.18350966332475752,-0.09041001941753928,0.22325345918435077,1.0317740007569813,0.506111108699754,0.003785065105505753,0.13025972508503386,-1.056747066617822,-1.1406617935827221,-1.1169333852273022
240,HRL,15227589000.0,15186778112.0,-0.26515639528604146,-0.15163199656088952,1.2207490447878382,0.9078123173328113,1.5853267107925864,1.230129399866576,0.23744025404789176,-0.0567553595481714,0.06919213821801154,-0.7866263052980289,0.3046954500067098,0.3046954500067098,1.6712897856700648,0.9027408923807244,0.9027408923807244,-0.4817592979693948,-0.48693831626149886,6.255035307760112,0.002313768942046455,-0.5490468541593908,-0.5211759482724639,-0.4299043030173559,-0.48507909716994563,-0.524048691364314,-0.5916995439760981,1.8930156502876887,-0.2593656176143551,1.332497733773353,0.5732764386752761,0.6175623347321081,2.6956536591822196,2.3882738404089916,0.09124416446883368,0.10009350662710094,0.5833733558886932,-0.2941211890235831,-0.09331433672302122,-0.1821050082093975,0.38560478243331553,-0.054903961698525544,-0.39361169372885163,-0.09213008665411022,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.011880686419171182,-0.12042130057225262,-0.25499040956036456,-0.38373434728487715,-0.09624787733285724,-0.12979960013927477,-0.23842865126310786,-0.8148237233225232,0.9989852863951886,-0.5836746266383659,-0.4854913188129357,-0.5349665113708301,-0.45071605208664584,-0.49682453037089463,-0.49811472105955423,0.9494368771565239,-0.06262068477805423,-0.051291827531296075,-0.1120459537300822,-0.3199547852070833,-0.02988953634409345,-0.1185244436324458,-0.13034977341897164,-0.39910465219392155,-0.08588621400388102,-0.39649885551366015,-0.9932710252888463,-0.12757114530009617,-0.21393252171107102,-0.27085886851413227,-0.18069262174032716,0.00038996583142700486,0.18969738435921804,-1.8613452190250717,-1.445789140837414,1.8041179777240557
241,HST,13792037000.0,8029598720.0,-0.101060215287329,0.5548995880005062,-0.8870006353307858,-0.5042001525216686,-0.1544327673030888,-0.5192800944945654,0.21888308403030224,-0.06591433129952218,-1.0221405561733172,-0.47405211716100387,-0.35941969264420826,-0.35941969264420826,-0.4498519230657276,-0.43941991953562104,-0.43941991953562104,0.07317493926638813,0.09063755644239825,-0.18866827674901035,-0.25117247293105033,0.25664815616508635,0.1547487159495028,-0.7955276163657988,0.08664209292141256,0.18360765513786054,1.0726671732934834,0.16201743578062577,-0.33686246186364743,-0.5360272743212774,-0.45742638734129965,-0.4949925631438595,-0.6581431657313777,-0.6005492652802736,0.09124416446883368,0.10009350662710094,-0.053687391138641044,-0.12486956483911484,0.3454619170033256,-0.11406379106872014,-0.12829940919595437,-0.054903961698525544,0.7801297660663729,-0.08849500805705839,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.15706485551803243,-0.32943453779492804,0.27679034712249606,0.2769840945480775,-0.03682042002528334,-0.8485412661418762,-0.16726710010706147,-0.11258598703377455,0.9989852863951886,0.4734132213023696,0.0826563080243071,0.17361243482146402,0.05450302747075097,0.12109161407112119,0.10176017561696316,0.9494368771565239,-1.1621976437943287,-0.15386622826798022,-0.10958074805544563,-0.41522843557309763,-0.3019159968539728,-0.12128353271292537,-0.28213841414246665,-0.3411195872600214,-0.15052957929990313,0.9218405588289321,-0.4342698366392801,-0.09973118285723118,-0.4498008580392348,-0.28401234562934424,-0.40186062149334284,-0.15880246679759857,-0.1594988638766141,-1.2804588815292839,-0.846024070245139,-0.9620263718588395
242,HWM,118071075000.0,117037916160.0,1.6642583073722697,-1.211429373402983,1.2207490447878382,-0.15119703505804868,-0.5023846629222238,-0.5192800944945654,0.20474428782642454,0.3426009332503551,-0.4906144644358313,-0.4257931874338706,-0.01730939002677815,-0.01730939002677815,-0.007976473029691726,-0.08724580806176484,-0.08724580806176484,-0.1305358499584069,-0.1365574548237943,-0.09528126827786365,0.06568532941032065,-0.07105564555904037,-0.14079538666040492,-0.47952231528857286,-0.14144242238992513,-0.12024583918518382,1.766810638315868,1.5260316312371174,0.35655252038060964,-0.6863283690917287,0.184847522470412,0.19308611518299817,1.026709579591921,0.8056806665425873,0.09124416446883368,0.10009350662710094,0.254888908202724,-0.39365162093161965,-2.0037620095612385,1.335737528005714,-0.019925055859169497,1.2084603416447404,-0.20528655005469057,-0.07979012014438037,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.028344870543784307,-0.14651716799144218,-0.22589217624464897,-0.0069898171691844865,-0.035012740715547254,-0.4307631082595975,-0.09044936466316417,-0.16714659909288024,0.9989852863951886,0.8826085172794285,-0.13296401059505858,-0.16948894965059416,-0.15299766591889413,-0.15219208864520922,-0.15532906581583,0.6798596215595321,-0.33751492453212284,0.009785131744962905,-0.028017449062958104,0.5450717915658695,0.600584812839391,-0.08127674104597209,-0.21506241813186427,0.46029394007524216,-0.01858659900852039,-0.08676715682235181,-0.5531833285692328,-0.14308021025656062,0.8863872807538149,1.0229197532691565,0.5051253690186246,-0.03431549341471127,-0.2858038898342555,0.4944691813326112,-0.23629092620210854,-0.5053114315434769
243,HPQ,16153592000.0,15378285568.0,-0.3466935288438615,0.5548995880005062,-1.5895838620369938,-0.5042001525216686,1.2373748151734514,-0.16939819562233707,0.1013543405855687,-0.07072906473730417,-0.15456502296689387,0.2507478243417033,-0.36225125822043586,-0.36225125822043586,-0.44762246300437214,-0.4350424802607748,-0.4350424802607748,0.08268996664223606,0.0946560922119654,-0.18866827674901035,-0.25117247293105033,0.18334598998995275,0.11659167845310146,0.2561170176983009,0.12001902605949258,0.17272881806736334,-0.12630790265427205,-0.6039151584695456,-0.3112209420030069,0.30956701945455384,-0.43050560042369923,-0.4667089164264062,-0.6566550464159812,-0.592488601036973,0.09124416446883368,0.10009350662710094,-0.5663222110121989,-0.3733214700531611,1.2442966827336828,-0.6426917088539832,-0.5338292474884394,-0.054903961698525544,0.07865282903707313,-0.0815742911515319,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.12787834729712733,-0.32713268000981294,0.005628549702131755,-0.050979640916797145,-0.035577640499839774,0.15943143224076425,0.03598088829001432,0.3922582818258281,0.9989852863951886,-0.1501224678055297,0.08917852484442325,0.11145638690985929,0.11765541241542557,0.08995223608778509,0.08569209802741358,-0.3984494008284341,-0.6124091642861914,-0.15198878029030108,-0.11812873932962925,-0.43125426871465533,-0.3254996351981545,0.25326280996217176,0.43167031952260043,-0.46175233758969947,-0.17620676244182676,-0.20475447509469533,0.44446853574943357,-0.09213949391186972,-0.4499975575220321,-0.29667912072240166,-0.4210739193649176,-0.12786934007821446,0.16740826213139895,0.09451536585607245,0.18625095515436393,0.30198261247728425
244,HUM,24783837000.0,38924316672.0,-0.3329336877703794,1.2614311725619018,-1.2382922486838897,-1.2102063874489086,1.2373748151734514,0.18048370324989121,-0.03252238596989847,-0.11948804277660134,0.3170715374193434,1.624588725969187,-0.35910817137848694,-0.35910817137848694,-0.4484946415219986,-0.4407402632396658,-0.4407402632396658,0.8524556813483363,0.9014953401810971,-0.18866827674901035,-0.18780091246277614,0.834037461423262,0.8624662997388121,2.027485779195648,0.9168429202544947,0.8780257723954359,-0.8362273555180747,-1.0442608431844256,-0.2038889710157555,0.47485800510990533,-0.4254998901646219,-0.4609017085112251,-0.5696249154654981,-0.5407800927306051,0.09124416446883368,0.10009350662710094,0.15534821625007392,-0.28800967127484395,0.6182932585901038,1.6026684567883716,0.029018200486475198,-0.054903961698525544,-0.41076088006869854,0.03265558816233273,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.08858881699975509,-0.31328734276841136,0.025449085438923498,0.039177720625339724,-0.0237147450296967,1.8142206192616577,0.5461935683545973,0.787376119918242,0.9989852863951886,-0.09005844400318275,0.8797665052407879,0.919485009760721,1.0198323401964913,0.9751771982743934,0.9533682878630906,-0.3984494008284341,-1.1621976437943287,-0.15584653816063856,-0.1579367055194707,-0.42109735626109085,-0.32968693813646976,-0.21578233371934952,-0.24242675481280657,-0.4592622267843,-0.1040794069526091,-0.2154760530508458,2.641314466721218,0.33058088885201525,-0.4256693378820986,-0.3121831385538412,-0.42227564519068744,-0.08335581626251536,-0.018334423100426652,0.7318182530645353,0.318559859946354,0.5146216114316159
